"LHS","RHS","support","confidence","coverage","lift","count","cosine","Year","Data_Source"
"{aph(6)-Id,sul2}","{tet(B)}",0.0359281437125748,0.545454545454545,0.0658682634730539,7.00699300699301,6,0.501745206004254,2020,"Retail_Meats"
"{aph(3'')-Ib,sul2}","{tet(B)}",0.0359281437125748,0.545454545454545,0.0658682634730539,7.00699300699301,6,0.501745206004254,2020,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,sul2}","{tet(B)}",0.0359281437125748,0.545454545454545,0.0658682634730539,7.00699300699301,6,0.501745206004254,2020,"Retail_Meats"
"{tet(A)}","{aph(6)-Id}",0.0359281437125748,0.428571428571429,0.0838323353293413,4.77142857142857,6,0.414039335605413,2020,"Retail_Meats"
"{aph(6)-Id}","{tet(A)}",0.0359281437125748,0.4,0.0898203592814371,4.77142857142857,6,0.414039335605413,2020,"Retail_Meats"
"{tet(A)}","{aph(3'')-Ib}",0.0359281437125748,0.428571428571429,0.0838323353293413,4.77142857142857,6,0.414039335605413,2020,"Retail_Meats"
"{aph(3'')-Ib}","{tet(A)}",0.0359281437125748,0.4,0.0898203592814371,4.77142857142857,6,0.414039335605413,2020,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id}","{tet(A)}",0.0359281437125748,0.4,0.0898203592814371,4.77142857142857,6,0.414039335605413,2020,"Retail_Meats"
"{aph(6)-Id,sul2,tet(B)}","{glpT_E448K}",0.0359281437125748,1,0.0359281437125748,1.05031446540881,6,0.194257172471453,2020,"Retail_Meats"
"{aph(3'')-Ib,sul2,tet(B)}","{glpT_E448K}",0.0359281437125748,1,0.0359281437125748,1.05031446540881,6,0.194257172471453,2020,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,sul2,tet(B)}","{glpT_E448K}",0.0359281437125748,1,0.0359281437125748,1.05031446540881,6,0.194257172471453,2020,"Retail_Meats"
"{aph(6)-Id,glpT_E448K}","{sul2}",0.0352112676056338,0.833333333333333,0.0422535211267606,16.9047619047619,5,0.771516749810459,2017,"Retail_Meats"
"{aph(3'')-Ib,glpT_E448K}","{sul2}",0.0352112676056338,0.833333333333333,0.0422535211267606,16.9047619047619,5,0.771516749810459,2017,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,glpT_E448K}","{sul2}",0.0352112676056338,0.833333333333333,0.0422535211267606,16.9047619047619,5,0.771516749810459,2017,"Retail_Meats"
"{aph(6)-Id,tet(A)}","{aph(3'')-Ib}",0.0352112676056338,1,0.0352112676056338,15.7777777777778,5,0.74535599249993,2017,"Retail_Meats"
"{aph(3'')-Ib,tet(A)}","{aph(6)-Id}",0.0352112676056338,1,0.0352112676056338,15.7777777777778,5,0.74535599249993,2017,"Retail_Meats"
"{aph(6)-Id,glpT_E448K,sul2}","{aph(3'')-Ib}",0.0352112676056338,1,0.0352112676056338,15.7777777777778,5,0.74535599249993,2017,"Retail_Meats"
"{aph(3'')-Ib,glpT_E448K,sul2}","{aph(6)-Id}",0.0352112676056338,1,0.0352112676056338,15.7777777777778,5,0.74535599249993,2017,"Retail_Meats"
"{glpT_E448K,sul2}","{aph(6)-Id}",0.0352112676056338,0.833333333333333,0.0422535211267606,13.1481481481481,5,0.680413817439772,2017,"Retail_Meats"
"{glpT_E448K,sul2}","{aph(3'')-Ib}",0.0352112676056338,0.833333333333333,0.0422535211267606,13.1481481481481,5,0.680413817439772,2017,"Retail_Meats"
"{tet(A)}","{aph(6)-Id}",0.0352112676056338,0.416666666666667,0.0845070422535211,6.57407407407407,5,0.481125224324688,2017,"Retail_Meats"
"{aph(6)-Id}","{tet(A)}",0.0352112676056338,0.555555555555556,0.0633802816901408,6.57407407407407,5,0.481125224324688,2017,"Retail_Meats"
"{tet(A)}","{aph(3'')-Ib}",0.0352112676056338,0.416666666666667,0.0845070422535211,6.57407407407407,5,0.481125224324688,2017,"Retail_Meats"
"{aph(3'')-Ib}","{tet(A)}",0.0352112676056338,0.555555555555556,0.0633802816901408,6.57407407407407,5,0.481125224324688,2017,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id}","{tet(A)}",0.0352112676056338,0.555555555555556,0.0633802816901408,6.57407407407407,5,0.481125224324688,2017,"Retail_Meats"
"{aph(6)-Id,sul2}","{glpT_E448K}",0.0352112676056338,0.833333333333333,0.0422535211267606,0.889724310776942,5,0.176998081351197,2017,"Retail_Meats"
"{aph(3'')-Ib,sul2}","{glpT_E448K}",0.0352112676056338,0.833333333333333,0.0422535211267606,0.889724310776942,5,0.176998081351197,2017,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,sul2}","{glpT_E448K}",0.0352112676056338,0.833333333333333,0.0422535211267606,0.889724310776942,5,0.176998081351197,2017,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,tet(A)}","{blaTEM-1}",0.0349854227405248,0.521739130434783,0.0670553935860058,13.7658862876254,12,0.693977918359488,2021,"Retail_Meats"
"{aph(6)-Id,tet(A)}","{blaTEM-1}",0.0349854227405248,0.5,0.0699708454810496,13.1923076923077,12,0.679366220486757,2021,"Retail_Meats"
"{aph(3'')-Ib,tet(A)}","{blaTEM-1}",0.0349854227405248,0.5,0.0699708454810496,13.1923076923077,12,0.679366220486757,2021,"Retail_Meats"
"{blaTEM-1,tet(A)}","{aph(6)-Id}",0.0349854227405248,1,0.0349854227405248,10.3939393939394,12,0.603022689155527,2021,"Retail_Meats"
"{blaTEM-1,tet(A)}","{aph(3'')-Ib}",0.0349854227405248,1,0.0349854227405248,10.3939393939394,12,0.603022689155527,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1}","{aph(3'')-Ib}",0.0349854227405248,1,0.0349854227405248,10.3939393939394,12,0.603022689155527,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1}","{aph(6)-Id}",0.0349854227405248,1,0.0349854227405248,10.3939393939394,12,0.603022689155527,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1,tet(A)}","{aph(3'')-Ib}",0.0349854227405248,1,0.0349854227405248,10.3939393939394,12,0.603022689155527,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1,tet(A)}","{aph(6)-Id}",0.0349854227405248,1,0.0349854227405248,10.3939393939394,12,0.603022689155527,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id}","{blaTEM-1}",0.0349854227405248,0.375,0.0932944606413994,9.89423076923077,12,0.588348405414552,2021,"Retail_Meats"
"{blaTEM-1}","{aph(6)-Id}",0.0349854227405248,0.923076923076923,0.0379008746355685,9.5944055944056,12,0.579365459502321,2021,"Retail_Meats"
"{aph(6)-Id}","{blaTEM-1}",0.0349854227405248,0.363636363636364,0.0962099125364431,9.5944055944056,12,0.579365459502321,2021,"Retail_Meats"
"{blaTEM-1}","{aph(3'')-Ib}",0.0349854227405248,0.923076923076923,0.0379008746355685,9.5944055944056,12,0.579365459502321,2021,"Retail_Meats"
"{aph(3'')-Ib}","{blaTEM-1}",0.0349854227405248,0.363636363636364,0.0962099125364431,9.5944055944056,12,0.579365459502321,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1}","{tet(A)}",0.0349854227405248,1,0.0349854227405248,9.02631578947368,12,0.561951486949016,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1}","{tet(A)}",0.0349854227405248,1,0.0349854227405248,9.02631578947368,12,0.561951486949016,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,blaTEM-1}","{tet(A)}",0.0349854227405248,1,0.0349854227405248,9.02631578947368,12,0.561951486949016,2021,"Retail_Meats"
"{blaTEM-1}","{tet(A)}",0.0349854227405248,0.923076923076923,0.0379008746355685,8.33198380566802,12,0.539905524799017,2021,"Retail_Meats"
"{tet(A)}","{blaTEM-1}",0.0349854227405248,0.315789473684211,0.110787172011662,8.33198380566802,12,0.539905524799017,2021,"Retail_Meats"
"{fosA7.5}","{glpT_E448K}",0.0349854227405248,1,0.0349854227405248,1.02388059701493,12,0.189264089362954,2021,"Retail_Meats"
"{glpT_E448K}","{fosA7.5}",0.0349854227405248,0.0358208955223881,0.97667638483965,1.02388059701493,12,0.189264089362954,2021,"Retail_Meats"
"{blaTEM-1}","{glpT_E448K}",0.0349854227405248,0.923076923076923,0.0379008746355685,0.9451205510907,12,0.181839055267745,2021,"Retail_Meats"
"{glpT_E448K}","{blaTEM-1}",0.0349854227405248,0.0358208955223881,0.97667638483965,0.9451205510907,12,0.181839055267745,2021,"Retail_Meats"
"{sat2}","{aadA1}",0.033210332103321,1,0.033210332103321,24.6363636363636,9,0.904534033733291,2019,"Retail_Meats"
"{aadA1}","{sat2}",0.033210332103321,0.818181818181818,0.040590405904059,24.6363636363636,9,0.904534033733291,2019,"Retail_Meats"
"{glpT_E448K,sat2}","{aadA1}",0.033210332103321,1,0.033210332103321,24.6363636363636,9,0.904534033733291,2019,"Retail_Meats"
"{aadA1,glpT_E448K}","{sat2}",0.033210332103321,0.818181818181818,0.040590405904059,24.6363636363636,9,0.904534033733291,2019,"Retail_Meats"
"{sat2}","{glpT_E448K}",0.033210332103321,1,0.033210332103321,1.02264150943396,9,0.184288535050185,2019,"Retail_Meats"
"{glpT_E448K}","{sat2}",0.033210332103321,0.0339622641509434,0.977859778597786,1.02264150943396,9,0.184288535050185,2019,"Retail_Meats"
"{aadA1,sat2}","{glpT_E448K}",0.033210332103321,1,0.033210332103321,1.02264150943396,9,0.184288535050185,2019,"Retail_Meats"
"{floR}","{sul2}",0.032520325203252,1,0.032520325203252,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{sul2}","{floR}",0.032520325203252,0.363636363636364,0.0894308943089431,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(6)-Id,floR}","{sul2}",0.032520325203252,1,0.032520325203252,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(6)-Id,sul2}","{floR}",0.032520325203252,0.363636363636364,0.0894308943089431,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(3'')-Ib,floR}","{sul2}",0.032520325203252,1,0.032520325203252,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(3'')-Ib,sul2}","{floR}",0.032520325203252,0.363636363636364,0.0894308943089431,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{floR,glpT_E448K}","{sul2}",0.032520325203252,1,0.032520325203252,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{glpT_E448K,sul2}","{floR}",0.032520325203252,0.363636363636364,0.0894308943089431,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,floR}","{sul2}",0.032520325203252,1,0.032520325203252,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,sul2}","{floR}",0.032520325203252,0.363636363636364,0.0894308943089431,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(6)-Id,floR,glpT_E448K}","{sul2}",0.032520325203252,1,0.032520325203252,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(6)-Id,glpT_E448K,sul2}","{floR}",0.032520325203252,0.363636363636364,0.0894308943089431,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(3'')-Ib,floR,glpT_E448K}","{sul2}",0.032520325203252,1,0.032520325203252,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(3'')-Ib,glpT_E448K,sul2}","{floR}",0.032520325203252,0.363636363636364,0.0894308943089431,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,floR,glpT_E448K}","{sul2}",0.032520325203252,1,0.032520325203252,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,sul2}","{floR}",0.032520325203252,0.363636363636364,0.0894308943089431,11.1818181818182,4,0.603022689155527,2018,"Retail_Meats"
"{aph(6)-Id,glpT_E448K}","{floR}",0.032520325203252,0.266666666666667,0.121951219512195,8.2,4,0.516397779494322,2018,"Retail_Meats"
"{aph(3'')-Ib,glpT_E448K}","{floR}",0.032520325203252,0.266666666666667,0.121951219512195,8.2,4,0.516397779494322,2018,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,glpT_E448K}","{floR}",0.032520325203252,0.266666666666667,0.121951219512195,8.2,4,0.516397779494322,2018,"Retail_Meats"
"{floR}","{aph(6)-Id}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(6)-Id}","{floR}",0.032520325203252,0.25,0.130081300813008,7.6875,4,0.5,2018,"Retail_Meats"
"{floR}","{aph(3'')-Ib}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(3'')-Ib}","{floR}",0.032520325203252,0.25,0.130081300813008,7.6875,4,0.5,2018,"Retail_Meats"
"{floR,sul2}","{aph(6)-Id}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{floR,sul2}","{aph(3'')-Ib}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(6)-Id,floR}","{aph(3'')-Ib}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(3'')-Ib,floR}","{aph(6)-Id}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id}","{floR}",0.032520325203252,0.25,0.130081300813008,7.6875,4,0.5,2018,"Retail_Meats"
"{floR,glpT_E448K}","{aph(6)-Id}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{floR,glpT_E448K}","{aph(3'')-Ib}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(6)-Id,floR,sul2}","{aph(3'')-Ib}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(3'')-Ib,floR,sul2}","{aph(6)-Id}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{floR,glpT_E448K,sul2}","{aph(6)-Id}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{floR,glpT_E448K,sul2}","{aph(3'')-Ib}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(6)-Id,floR,glpT_E448K}","{aph(3'')-Ib}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(3'')-Ib,floR,glpT_E448K}","{aph(6)-Id}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(6)-Id,floR,glpT_E448K,sul2}","{aph(3'')-Ib}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{aph(3'')-Ib,floR,glpT_E448K,sul2}","{aph(6)-Id}",0.032520325203252,1,0.032520325203252,7.6875,4,0.5,2018,"Retail_Meats"
"{cyaA_S352T}","{uhpT_E350Q}",0.032520325203252,0.666666666666667,0.0487804878048781,6.83333333333333,4,0.471404520791032,2018,"Retail_Meats"
"{uhpT_E350Q}","{cyaA_S352T}",0.032520325203252,0.333333333333333,0.0975609756097561,6.83333333333333,4,0.471404520791032,2018,"Retail_Meats"
"{cyaA_S352T,glpT_E448K}","{uhpT_E350Q}",0.032520325203252,0.666666666666667,0.0487804878048781,6.83333333333333,4,0.471404520791032,2018,"Retail_Meats"
"{glpT_E448K,uhpT_E350Q}","{cyaA_S352T}",0.032520325203252,0.333333333333333,0.0975609756097561,6.83333333333333,4,0.471404520791032,2018,"Retail_Meats"
"{sul1}","{glpT_E448K}",0.032520325203252,1,0.032520325203252,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{glpT_E448K}","{sul1}",0.032520325203252,0.0330578512396694,0.983739837398374,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{floR}","{glpT_E448K}",0.032520325203252,1,0.032520325203252,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{glpT_E448K}","{floR}",0.032520325203252,0.0330578512396694,0.983739837398374,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{cyaA_S352T,uhpT_E350Q}","{glpT_E448K}",0.032520325203252,1,0.032520325203252,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{floR,sul2}","{glpT_E448K}",0.032520325203252,1,0.032520325203252,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{aph(6)-Id,floR}","{glpT_E448K}",0.032520325203252,1,0.032520325203252,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{aph(3'')-Ib,floR}","{glpT_E448K}",0.032520325203252,1,0.032520325203252,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{aph(6)-Id,floR,sul2}","{glpT_E448K}",0.032520325203252,1,0.032520325203252,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{aph(3'')-Ib,floR,sul2}","{glpT_E448K}",0.032520325203252,1,0.032520325203252,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,floR}","{glpT_E448K}",0.032520325203252,1,0.032520325203252,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,floR,sul2}","{glpT_E448K}",0.032520325203252,1,0.032520325203252,1.01652892561983,4,0.181818181818182,2018,"Retail_Meats"
"{aph(6)-Id,glpT_E448K,sul2,tet(A)}","{blaTEM-1}",0.032069970845481,0.578947368421053,0.0553935860058309,15.2753036437247,11,0.699913239273355,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,sul2,tet(A)}","{blaTEM-1}",0.032069970845481,0.578947368421053,0.0553935860058309,15.2753036437247,11,0.699913239273355,2021,"Retail_Meats"
"{aph(6)-Id,sul2,tet(A)}","{blaTEM-1}",0.032069970845481,0.55,0.0583090379008746,14.5115384615385,11,0.682191040240647,2021,"Retail_Meats"
"{glpT_E448K,sul2,tet(A)}","{blaTEM-1}",0.032069970845481,0.55,0.0583090379008746,14.5115384615385,11,0.682191040240647,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,sul2,tet(A)}","{blaTEM-1}",0.032069970845481,0.55,0.0583090379008746,14.5115384615385,11,0.682191040240647,2021,"Retail_Meats"
"{aph(3'')-Ib,glpT_E448K,sul2,tet(A)}","{blaTEM-1}",0.032069970845481,0.55,0.0583090379008746,14.5115384615385,11,0.682191040240647,2021,"Retail_Meats"
"{aph(3'')-Ib,sul2,tet(A)}","{blaTEM-1}",0.032069970845481,0.523809523809524,0.0612244897959184,13.8205128205128,11,0.665750285935683,2021,"Retail_Meats"
"{aph(6)-Id,glpT_E448K,tet(A)}","{blaTEM-1}",0.032069970845481,0.523809523809524,0.0612244897959184,13.8205128205128,11,0.665750285935683,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,tet(A)}","{blaTEM-1}",0.032069970845481,0.523809523809524,0.0612244897959184,13.8205128205128,11,0.665750285935683,2021,"Retail_Meats"
"{sul2,tet(A)}","{blaTEM-1}",0.032069970845481,0.5,0.0641399416909621,13.1923076923077,11,0.650443635587991,2021,"Retail_Meats"
"{aph(3'')-Ib,glpT_E448K,tet(A)}","{blaTEM-1}",0.032069970845481,0.5,0.0641399416909621,13.1923076923077,11,0.650443635587991,2021,"Retail_Meats"
"{aph(6)-Id,glpT_E448K,sul2}","{blaTEM-1}",0.032069970845481,0.423076923076923,0.075801749271137,11.1627218934911,11,0.598321122542463,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,sul2}","{blaTEM-1}",0.032069970845481,0.423076923076923,0.075801749271137,11.1627218934911,11,0.598321122542463,2021,"Retail_Meats"
"{aph(6)-Id,sul2}","{blaTEM-1}",0.032069970845481,0.407407407407407,0.0787172011661808,10.7492877492877,11,0.587136563951986,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,sul2}","{blaTEM-1}",0.032069970845481,0.407407407407407,0.0787172011661808,10.7492877492877,11,0.587136563951986,2021,"Retail_Meats"
"{aph(3'')-Ib,glpT_E448K,sul2}","{blaTEM-1}",0.032069970845481,0.407407407407407,0.0787172011661808,10.7492877492877,11,0.587136563951986,2021,"Retail_Meats"
"{blaTEM-1,glpT_E448K,tet(A)}","{sul2}",0.032069970845481,1,0.032069970845481,10.71875,11,0.586301969977929,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1,glpT_E448K}","{sul2}",0.032069970845481,1,0.032069970845481,10.71875,11,0.586301969977929,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1,glpT_E448K}","{sul2}",0.032069970845481,1,0.032069970845481,10.71875,11,0.586301969977929,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1,glpT_E448K,tet(A)}","{sul2}",0.032069970845481,1,0.032069970845481,10.71875,11,0.586301969977929,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1,glpT_E448K,tet(A)}","{sul2}",0.032069970845481,1,0.032069970845481,10.71875,11,0.586301969977929,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,glpT_E448K}","{sul2}",0.032069970845481,1,0.032069970845481,10.71875,11,0.586301969977929,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,glpT_E448K,tet(A)}","{sul2}",0.032069970845481,1,0.032069970845481,10.71875,11,0.586301969977929,2021,"Retail_Meats"
"{blaTEM-1,sul2}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{blaTEM-1,sul2}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{blaTEM-1,sul2,tet(A)}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{blaTEM-1,sul2,tet(A)}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1,sul2}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1,sul2}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{blaTEM-1,glpT_E448K,sul2}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{blaTEM-1,glpT_E448K,sul2}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{blaTEM-1,glpT_E448K,tet(A)}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{blaTEM-1,glpT_E448K,tet(A)}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1,glpT_E448K}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1,glpT_E448K}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1,sul2,tet(A)}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1,sul2,tet(A)}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{blaTEM-1,glpT_E448K,sul2,tet(A)}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{blaTEM-1,glpT_E448K,sul2,tet(A)}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1,glpT_E448K,sul2}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1,glpT_E448K,sul2}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1,glpT_E448K,tet(A)}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1,glpT_E448K,tet(A)}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1,glpT_E448K,sul2,tet(A)}","{aph(3'')-Ib}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1,glpT_E448K,sul2,tet(A)}","{aph(6)-Id}",0.032069970845481,1,0.032069970845481,10.3939393939394,11,0.577350269189626,2021,"Retail_Meats"
"{aph(3'')-Ib,sul2}","{blaTEM-1}",0.032069970845481,0.392857142857143,0.0816326530612245,10.3653846153846,11,0.576556660197055,2021,"Retail_Meats"
"{glpT_E448K,sul2}","{blaTEM-1}",0.032069970845481,0.379310344827586,0.0845481049562682,10.0079575596817,11,0.566528822887065,2021,"Retail_Meats"
"{blaTEM-1,tet(A)}","{sul2}",0.032069970845481,0.916666666666667,0.0349854227405248,9.82552083333333,11,0.561341399387812,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1}","{sul2}",0.032069970845481,0.916666666666667,0.0349854227405248,9.82552083333333,11,0.561341399387812,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1}","{sul2}",0.032069970845481,0.916666666666667,0.0349854227405248,9.82552083333333,11,0.561341399387812,2021,"Retail_Meats"
"{blaTEM-1,glpT_E448K}","{sul2}",0.032069970845481,0.916666666666667,0.0349854227405248,9.82552083333333,11,0.561341399387812,2021,"Retail_Meats"
"{aph(6)-Id,blaTEM-1,tet(A)}","{sul2}",0.032069970845481,0.916666666666667,0.0349854227405248,9.82552083333333,11,0.561341399387812,2021,"Retail_Meats"
"{aph(3'')-Ib,blaTEM-1,tet(A)}","{sul2}",0.032069970845481,0.916666666666667,0.0349854227405248,9.82552083333333,11,0.561341399387812,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,blaTEM-1}","{sul2}",0.032069970845481,0.916666666666667,0.0349854227405248,9.82552083333333,11,0.561341399387812,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,tet(A)}","{sul2}",0.032069970845481,0.916666666666667,0.0349854227405248,9.82552083333333,11,0.561341399387812,2021,"Retail_Meats"
"{aph(6)-Id,glpT_E448K}","{blaTEM-1}",0.032069970845481,0.366666666666667,0.087463556851312,9.67435897435897,11,0.557006651896017,2021,"Retail_Meats"
"{aph(3'')-Ib,aph(6)-Id,glpT_E448K}","{blaTEM-1}",0.032069970845481,0.366666666666667,0.087463556851312,9.67435897435897,11,0.557006651896017,2021,"Retail_Meats"
"{blaTEM-1,glpT_E448K}","{aph(6)-Id}",0.032069970845481,0.916666666666667,0.0349854227405248,9.52777777777778,11,0.552770798392567,2021,"Retail_Meats"
